Date,Open,High,Low,Close,Volume
2018-08-22,-133.3054806673748,-131.43361701137772,-134.84184117460723,-131.65248435074233,4732380.0
2016-01-13,-32.57996245652637,-31.994232971698665,-32.8228775689655,-32.157686732516005,3569753.0
2010-11-01,167.12099362195133,167.7395842846762,162.89950655690123,163.80166468348668,1850948.0
2004-08-23,109.55688889650494,111.22693427798824,109.05349749852915,109.76550312995072,3466517.0
2010-10-06,170.37246350692746,173.01257269334525,168.38745385179143,168.55340433288978,4788143.0
2016-04-04,-34.54156706687124,-33.577357608835406,-35.966028732316985,-35.37382892303623,1006240.0
2007-09-24,258.26874611577534,259.29996327535406,255.58775166657134,256.14464770711083,1759323.0
2017-01-04,-72.89618288337472,-72.69242410103861,-73.47074543730419,-73.05056362883019,1482264.0
2002-02-19,113.3611855072448,114.49969146936353,112.85576370845384,113.70809788217738,4852422.0
2013-01-10,98.28706796260278,102.60545597230964,97.14146614803118,100.04610210869639,2162378.0
2021-09-24,-264.20268287062186,-262.66093668550155,-264.45716450251996,-262.7563082948154,2722403.0
2017-07-13,-94.07071935116757,-92.70364237892548,-94.26084624915424,-93.95043431738654,1246937.0
2021-04-29,,,,,
2014-11-05,-1.6732607192759366,-0.38254013216734717,-4.399462069268497,-4.124310019506913,3503608.0
2024-11-12,-266.2758066250343,-265.749364757071,-269.9335526827081,-269.1896049807469,2927038.0
2001-02-01,195.4438852356499,196.78131563163726,193.27731561726114,193.6478382913021,4368512.0
2006-05-04,214.51240485222868,217.56699599997742,214.35133245287977,216.20270428422657,2243514.0
2023-03-15,-241.29844569614588,-240.53556635135888,-242.59963394824055,-240.7784608261334,3550594.0
2020-11-24,-207.432690256404,-207.363400752193,-208.8000283063644,-208.33678584200388,3385620.0
2011-06-16,157.61047163324716,159.74227670581706,157.17598814958643,159.39723390726564,3866221.0
2009-01-14,231.4741372335336,238.39195820703688,231.2576217171604,237.97084926430654,3180616.0
2011-11-04,140.30567733011452,143.19767476939248,140.06376347240462,142.13927008218408,3526364.0
2019-10-07,-116.28667002447075,-115.41343254232838,-117.1835288238491,-115.71605764026742,4363980.0
2021-02-01,-221.3561986469802,-220.16540603669546,-221.36190205054567,-220.1883755390474,1305724.0
2004-08-26,109.14564279584158,110.95311688631386,109.01172638464575,110.85421977531817,4295340.0
2012-09-25,101.8723719741334,108.5714805264348,101.03435474005501,106.86871936190006,3427544.0
2011-01-26,135.15661200164607,136.85234967733902,133.2389831916355,134.70490111157605,2083876.0
2002-05-31,132.2987113778554,133.21110493936047,131.5799623123916,131.6074326507919,4972028.0
2021-12-17,-262.8111880433068,-259.9409965356607,-263.37416703452186,-260.0015220812878,847104.0
2012-08-15,108.99790253941046,109.26908131800853,106.44900279290941,107.83228042101108,1866666.0
2000-11-24,218.88814335484685,219.28838635482427,218.29748743128852,218.5931197900339,3186438.0
2024-11-18,-270.88388577492844,-270.3904197763362,-273.5664315880985,-273.3646263938192,1121033.0
2020-06-02,-136.32460078901977,-132.97319700863733,-136.7724839891629,-134.90883434855277,4914248.0
2019-11-27,-99.91231795032758,-99.52682536011581,-102.07782868620227,-101.94373943353438,5958023.0
2008-10-14,234.4556477390843,235.40871657263818,232.02804842592082,233.52547757719424,968542.0
2009-09-03,229.28659179907925,231.8147185937052,229.26509702447748,230.20071316082866,2159137.0
2021-10-20,-251.643921944072,-246.83933387824925,-253.06225243403694,-247.230872259043,1446278.0
2012-12-20,93.05810991175595,95.78977275242721,91.85574532203862,94.95436420479754,5041839.0
2015-07-13,-39.40578915732675,-37.88707085380616,-40.90147923471603,-40.46962857003807,4039109.0
2003-10-31,109.12470085914136,110.6481245062804,107.25451418713058,109.76818474812524,3500323.0
2013-05-16,90.49689171147098,93.21242618273237,90.18791999826193,92.82204930323726,1125644.0
2017-08-29,-117.26583802069746,-116.41752974925113,-117.48616001590075,-116.75667108365869,2407308.0
2002-07-25,123.00735733033784,124.88363874572062,118.632463315144,119.07448733136492,2982857.0
2013-05-17,91.7393177558028,91.7528256194951,89.49597729375746,90.52916653855118,4583076.0
2018-06-15,-138.61462926279142,-136.26453925422845,-139.7465581621893,-136.9314678226991,5421808.0
2011-12-09,127.69174175301016,127.93899702015968,124.39136693465424,124.57881419753572,4732261.0
2006-07-26,231.33882339206957,234.70307232059386,230.23623861622224,234.37015524926235,3616707.0
2003-05-01,121.66476089691376,122.61914895603608,120.3770936764254,121.87382086491554,4815838.0
2019-02-27,-113.39550852952475,-112.65935957032613,-114.5443062586693,-113.60336499195647,4348873.0
2022-08-30,-267.2684131572148,-266.60369912082695,-269.3498296703671,-268.3493913171128,4719291.0
2023-06-23,-260.1180575053654,-258.22164690924933,-261.0909273302947,-258.732837616492,3872988.0
2013-11-14,34.63552449763038,37.70150027175278,33.88459839586989,37.54438987145525,4934598.0
2009-07-31,238.45688572826444,241.03179492661513,237.9480921693734,240.66207265739766,1314771.0
2008-07-11,260.43998068849254,260.5934189730414,253.8395319049189,257.1087511316311,3314324.0
2022-07-27,-270.2044695377802,-269.97012563920924,-271.4810486967369,-270.2119788511609,1477303.0
2020-05-01,-133.7531998264446,-132.6521719122899,-133.77232436612118,-133.15909485620472,3029676.0
2020-05-05,-132.2985759347909,-130.90192654948666,-132.95607858669834,-131.25285250284605,4130102.0
2005-12-29,210.40372215291612,212.117593469119,209.78693463181915,209.82591654012873,4179569.0
2001-01-26,201.11482637649556,201.8292421224013,196.64417165068275,196.79575849501157,1692962.0
2008-07-09,256.596749060442,259.29744654558283,255.5868921768353,258.6967970974148,5774362.0
2008-05-23,273.82107956129147,274.3437139053104,272.5864632556214,273.86189947166787,2222174.0
2008-11-04,227.24415878806425,230.66455165675953,225.49121964696104,230.27775860470734,3198330.0
2012-03-22,112.87241682915715,114.29325625979487,112.20879173937023,113.21990049572662,4209847.0
2016-01-22,-34.861723827864814,-34.56814245550223,-38.83810761905919,-37.86045825563126,4408723.0
2007-12-27,285.1188222249011,288.2837697413321,284.9684100997615,287.5183367496771,2896368.0
2002-06-19,124.60635226308608,125.92168973850669,123.94884363832024,125.06514495860206,1820713.0
2001-10-09,111.72451207371874,112.03784182176432,108.7311215253618,110.0556740126995,4410416.0
2007-10-05,257.7004761357492,258.93094903953994,257.6560339282301,258.2922075871905,5916160.0
2004-02-16,89.62658140367431,90.72798345697409,89.32786687348694,90.46497418602365,1969282.0
2016-07-06,-42.09513965125249,-41.09992365586831,-48.6721201012264,-45.95290328235728,1073881.0
2005-02-17,129.45070511659344,130.76311876962419,128.7179304634076,128.7188385426549,1242680.0
2014-12-10,-22.193413196335364,-20.308125680437794,-22.364273225324272,-20.761655561949492,4740925.0
2005-01-13,118.9418539667074,120.4917733285577,116.33584866713275,116.56827515933887,5640011.0
2016-03-24,-48.70631515667544,-45.15600415587662,-48.72071075351062,-45.18068214429547,1690020.0
2012-11-27,97.86388101267906,98.85466987109018,96.35153182644129,97.39467902729936,4345786.0
2011-11-15,138.69673042178354,139.55867861560043,137.73810990522975,139.4263782832854,4186392.0
2019-04-18,-126.2799714090448,-124.50936702506505,-126.73454825707984,-126.00620323269607,4868848.0
2010-01-15,173.79559709251677,178.72221715336843,173.6769199442037,178.3140878632684,2192077.0
2018-12-03,-133.28550689696874,-127.16472696603991,-133.32945319718843,-128.8568434635373,5804734.0
2015-01-29,-25.483873621662767,-24.8721838938375,-31.175735985816104,-29.206818462659694,1360869.0
2020-02-12,-115.9458905079995,-113.79429707286522,-117.977972738905,-117.81160624327293,2972507.0
2002-12-31,121.06104043003815,121.24986406446276,116.04187124825151,116.97143581585611,3372168.0
2011-09-30,168.38484662574024,171.37992866929338,167.41548239083085,170.61570747263016,3791876.0
2000-01-28,225.13921566610009,229.57628827136065,222.44998870327112,229.3053266504511,3128024.0
2004-08-31,109.8215382773505,112.52964836973725,109.52964649791984,110.82387479968727,4962964.0
2000-02-04,232.79634909613557,233.16673888144012,227.62727254173146,228.8254869673243,1414362.0
2021-10-13,-250.052235730357,-249.63961142068854,-251.2306394269223,-250.02174233452294,2261249.0
2022-07-08,-272.60835593619754,-271.84778348978523,-275.5398533006489,-273.0994072891827,5353168.0
2016-08-16,-54.30097676980488,-53.51768986539301,-56.55676484885327,-55.39005795926874,3939500.0
2000-06-21,232.57092283381058,239.15001098827025,232.07237310061345,237.22121297548202,3763769.0
2001-05-28,167.56975712292086,168.35950333810385,164.70816939125538,165.78350642716137,3882835.0
2003-08-22,119.32942593278926,123.29137024170015,117.90891079741043,122.86235254022272,1751058.0
2008-11-03,224.76349479832152,227.68616803310957,222.66065736711917,227.31679535700562,3373572.0
2001-08-09,135.297966539884,136.9275552062801,135.14239325162347,135.88344465634444,3747052.0
2016-03-01,-49.087664812225626,-47.93296860774683,-51.11633222092633,-50.92680064404802,4929143.0
2008-03-26,278.1830935404698,279.1161097238726,275.2605137297996,275.76347481354884,1387207.0
2005-11-02,184.4519262531609,191.45384625553663,183.38040719125166,190.42690918028217,3484803.0
2013-03-20,,,,,
2001-08-21,134.61286432819412,138.58682696876568,133.76013078371372,136.63265405735376,1561322.0
2010-11-11,164.94236900947297,166.26023468994407,164.31160565077292,166.2069598408311,5022089.0
2011-04-06,154.69868604264633,154.95346086346316,150.0445142638228,151.90800708516085,1419481.0
2014-01-15,32.60017210461972,33.827716596375474,28.55475745721162,29.84693925131966,4496634.0
2006-07-25,231.58559299385752,232.69258414830617,228.47367079025938,229.4810800033068,12088224.0
2013-03-12,123.74109190487486,124.67486020812377,123.16525730027274,123.86888753397004,2433957.0
2019-04-09,-129.1220528470945,-126.7654580452442,-131.11570727729813,-129.56564680072094,5701235.0
2008-02-01,290.1105049821345,290.33616951550755,288.77185201252837,289.6894183400312,1285628.0
2020-12-01,-215.89550721699183,-213.11710763992508,-216.07398219656258,-213.26833656923085,1236083.0
2014-10-15,9.981329860608827,12.106411576439946,9.466610173780488,11.093351633714978,4958259.0
2023-05-05,-256.9239837986053,-256.0418486120555,-259.42176271972437,-259.1818234426636,4691208.0
2010-03-03,169.57709147654708,169.76569300743583,166.6913627898599,167.58497766838605,4263878.0
2022-09-29,-267.31262012155156,-266.6221755689357,-268.28759874216917,-266.65403727730023,1579713.0
2012-09-11,107.34630605275156,107.95901339371977,101.33073056454019,101.84255217955067,5856436.0
2008-02-15,,,,,
2022-10-19,-269.5150955094647,-269.097761652816,-270.44400695017305,-270.19687349147665,4131101.0
2021-01-04,-199.21385913394363,-198.9509826963168,-200.04311477412423,-199.8551244547198,3684042.0
2021-05-21,-236.59933194850112,-232.54200437910706,-238.00541556892134,-233.1680222571629,1400356.0
2008-08-05,258.57645423334776,260.7063769361252,258.37943750174605,260.4044464018067,3887829.0
2022-04-19,-263.7575459454668,-260.5397088774111,-266.7965345900752,-260.85176463831243,1895227.0
2014-09-23,-1.5986527090438112,3.6417361240747637,-3.294727983013244,3.118052534614567,1901064.0
2023-08-24,-249.38097886384668,-248.80641418175273,-250.03568321091282,-249.1977019038756,3521182.0
2016-03-02,-51.17217773493181,-50.34468726822489,-53.738650247538445,-52.48048325237885,998967.0
2021-05-05,-233.77875357482708,-233.5676703862101,-236.45629685729733,-236.37790368965167,3492758.0
2008-07-01,260.34250834153744,261.85462383370646,259.69201250485196,260.48880745409934,5220595.0
2017-10-02,-109.6685196749808,-108.2690987331797,-110.4590866143141,-108.94264964809793,2958375.0
2016-01-01,-32.64943877266026,-29.364826329812185,-32.78733383401814,-30.543917363756425,4555568.0
2014-02-12,37.96490799162912,38.734859510782044,37.940212420907315,38.37759240046698,3493661.0
2015-06-01,-35.20085331510728,-35.03851220363576,-39.84435673495471,-38.49528910835453,3683133.0
2003-07-29,120.01160389834166,121.88131907993815,119.38253064883872,120.03589539867565,4074082.0
2000-03-23,255.59827547189988,256.9367968352098,252.42123799192956,253.41168256040453,4471955.0
2020-02-24,-124.42667822412554,-124.30914530358827,-127.8686318020622,-127.73117112606987,1854983.0
2016-10-03,-64.4488275332348,-63.963226527379916,-67.78856411270418,-67.71459853409011,4997718.0
2012-09-07,110.00693366027038,111.84918392693093,106.3506771826725,106.68172429065076,5920730.0
2022-07-04,-278.62805486655367,-276.2739803569061,-278.85731462930084,-277.0567385172552,854289.0
2016-05-17,-35.12053611889605,-31.770043713931063,-35.44792940919049,-34.66318386791554,3392678.0
2015-04-06,-35.02457517125769,-32.733016014399425,-35.214258931710575,-33.64649367272153,2226058.0
2002-11-15,124.46752546648192,124.58936456467235,123.57342222532914,124.00422399111659,1448822.0
2009-08-11,236.1798694937634,236.48650989739556,233.8993122786587,233.9327416275392,2540833.0
2005-07-27,158.34129294695467,159.32864836380574,158.06161118703102,159.2291780389871,5667371.0
2014-09-10,-1.7765797796425022,0.5675415544873201,-4.917846715048352,-4.028231257071163,3077473.0
2018-04-11,-140.53868062532612,-137.8923037664993,-141.24403901034108,-138.03185798241847,1496629.0
2023-12-27,-273.57328377450295,-273.2488466324759,-278.03765736711154,-277.470970631275,5882350.0
2000-02-22,229.49890607371339,230.51187337803157,227.5261115277039,228.13456488687675,2000768.0
2019-04-04,-129.5020403149796,-127.04204764216449,-129.5349429378624,-128.08504694465532,4361046.0
2018-10-11,-136.56660006353715,-134.6106094640025,-139.30538216106913,-138.66287448159198,1323698.0
2003-12-22,114.30461303342231,114.55987792650608,112.76639475507871,113.72913386056432,5567984.0
2020-07-21,-158.13963736783782,-157.5456820077255,-159.1002772993329,-158.223339296866,2498936.0
2009-03-20,235.7049232131359,235.84891868208015,234.51412358125657,234.73886946291464,4941159.0
2021-08-10,-258.116522474843,-255.5770784959927,-258.4828499381175,-256.3621154748315,2719089.0
2014-04-16,39.34438552616199,39.88834963719417,37.99472803681917,39.15297386607029,3311784.0
2000-11-29,219.12758126666418,219.33865860974316,216.6886549333703,216.73583339712,1671750.0
2014-05-30,31.670986939575123,32.238371399166574,30.951985857465502,31.702600025749458,5604872.0
2014-03-20,34.19918123326654,35.20836096373418,29.018168392755687,29.111797787544848,3139060.0
2018-11-30,-131.27298170520336,-130.9222251383422,-132.43226830576756,-132.4286781065272,1010185.0
2001-04-02,182.25396753450067,183.3571701343677,180.64796790258583,182.10325017881019,4851155.0
2010-03-22,161.2296148989644,161.36345680129742,158.99174795777637,159.9521311071227,5210649.0
2021-08-24,-254.2759484084853,-253.10894149338327,-254.95096744548417,-253.59756657201063,3890442.0
2017-05-10,-92.41270721181839,-91.1170013327947,-94.35564249091868,-92.43211508656842,3188376.0
2005-09-28,183.26622994102667,183.43923924905798,182.24082495887146,182.85221068164174,4168288.0
2011-06-13,158.69897910969783,159.31317094234444,155.0475200954925,155.88619122817295,4263396.0
2013-09-04,60.35510169760308,61.95128321924834,59.70371533513704,61.24826511692949,4595261.0
2017-08-07,-109.4205846793058,-107.50227437147521,-111.58075942348421,-107.93392470000944,4152325.0
2009-06-12,235.45599827037674,236.25925599302414,233.58545975031774,234.9214244494316,3677020.0
2023-02-21,-242.3875366538611,-240.4106005229243,-243.395150742756,-243.32313796059492,2989046.0
2004-11-17,134.8221352428247,135.08897608215705,131.1971114496434,131.20424484806026,1389313.0
2008-02-11,293.3861290337047,295.89193845178187,292.2907266052757,295.7759187961111,1681470.0
2010-05-10,170.55798187984425,170.75411174616013,165.0497034949914,165.27607730021978,5632835.0
2002-07-10,116.82016531779854,121.46456277297334,116.16983894804979,121.06570707058911,1258206.0
2003-04-25,119.62404001406128,121.5672309901735,118.86449796929598,119.36769981713701,4661980.0
2019-06-14,-98.36137816032516,-98.10818011663929,-105.85505352730236,-105.00669119691439,4226558.0
2019-05-10,-98.29161370647655,-97.06695573630206,-100.04981705589147,-98.84082529554675,1495347.0
2006-05-22,222.4594550597215,224.2932419672642,222.09890525818477,223.84038108778253,5454320.0
2007-11-02,277.79393150168477,279.3181545308646,277.3323806112326,279.3102572591615,5700272.0
2020-11-06,-201.47063111037005,-198.5734124235896,-201.91936046244973,-198.97122222778845,4252744.0
2024-10-22,-255.67682463260527,-255.62997676735455,-259.6408102575074,-258.9647829363175,1186200.0
2013-09-30,48.91436851126289,53.89667902023408,48.47089243137096,53.15664086074481,2351833.0
2014-04-09,36.91981963819746,40.84929778113197,36.80771411015475,40.08396015587768,4310786.0
2024-05-02,-281.2327572865385,-276.61863674868545,-282.1645895830715,-278.5147395574405,4998857.0
2005-05-24,92.67845780567357,94.19187904300377,92.2831953489441,94.05458100352003,3203593.0
2008-10-01,234.46003601131042,235.28824604157194,230.98570729322515,232.9350427771201,14700690.0
2010-07-26,168.09261495554588,170.4563951704068,167.85331239779865,169.04741690127423,5845776.0
2021-01-25,-217.54639505125996,-217.35682262381448,-218.65850970745723,-217.36636241367674,891305.0
2007-05-23,287.06323076473996,288.71434364615374,282.5934668569276,285.7346522345892,4324655.0
2001-07-23,133.95811547695297,139.1746077575955,133.26796830487302,137.57268033201026,2351303.0
2007-08-13,265.2445708131583,269.3698119208846,264.3507385393811,266.9165647980614,5454834.0
2009-08-19,235.34124678975593,239.1375254126959,233.99474023696544,238.07596029422987,5716445.0
2012-05-14,110.63516085181732,110.79700436805301,109.53785002991842,109.6334608257593,5694179.0
2005-06-20,116.3264871443915,116.56747676058473,115.26433658972446,116.4745798204058,2434926.0
2008-10-16,235.40270733666156,236.08229382470208,234.95123518158425,235.4721107626241,1781560.0
2010-11-24,170.21518847047966,171.75135013080128,169.8001603857573,171.43297536008217,4510370.0
2020-09-30,-176.75202105011132,-175.49640224509344,-179.95899311808057,-179.69776948791338,4280384.0
2019-12-23,-105.61483478899133,-100.15398366088937,-106.35188643075652,-101.61198589379018,2581936.0
2003-06-27,109.74983154497068,110.40231875091979,105.74204875746719,106.90634649196855,4875803.0
2017-12-26,-124.8074384017973,-121.74250061567095,-125.81286320021398,-122.04011374329701,5637322.0
2021-02-19,-227.74057539418288,-227.15276916909914,-228.67449450939165,-227.23180626983043,5994018.0
2007-03-12,238.00403046944618,239.67510813521363,237.33665629003085,239.40918970628138,5022377.0
2014-01-06,46.10020464948902,46.13528814483624,39.37959795081096,42.00558717001071,2045826.0
2019-04-03,-126.06400980562829,-125.11084580925001,-129.32789710325625,-128.34404402869532,2028686.0
2024-04-30,-280.85459701776125,-274.25875964901354,-281.9053553601882,-275.90759148963264,5407939.0
2014-07-09,17.625570202847324,18.2787677444904,15.000791072577695,16.228951990616693,5735532.0
2005-06-09,103.02612238135951,108.3048917444186,102.63097340040613,106.8168481757623,4638390.0
2013-08-01,74.36112273046645,75.90809529155543,74.15507066286132,75.33740037619128,5557181.0
2023-05-19,-262.1846085008712,-261.5210651709921,-264.1731905604267,-263.0540480804949,905622.0
2010-05-24,165.792411348154,170.3581168038936,165.23166580236926,168.1245361785174,1170557.0
2008-01-31,287.1413513526267,291.21792833780376,286.2658865540612,290.21391595563045,1173795.0
2009-10-16,209.68519590392873,211.01379358513472,207.3496780730998,208.53098893090257,1714216.0
2022-11-24,-283.0900767375594,-282.1987669160225,-284.84212489339956,-283.4416749818709,2108656.0
2007-06-08,275.3686904888791,276.33520666089635,274.3130954937145,276.31274324148507,5297740.0
2006-08-29,218.79461176580594,222.83118897037363,218.4764132395303,222.47654334334746,2628151.0
2011-04-21,168.2140396319966,170.25843689840937,168.0896673233221,169.11308570886646,3356538.0
2014-08-05,2.4793569275441576,3.1123663461073896,2.2237626859446498,2.265806541344002,2805274.0
2015-06-09,-36.71988093991786,-36.0622416561882,-39.51591299805565,-39.36146377304392,4279834.0
2018-04-06,-137.65402000733494,-136.31635525172987,-143.88073190644295,-140.98568136229355,5996865.0
2006-09-13,229.67669939925105,231.58775004665313,228.66274600749705,231.4686696594787,3893900.0
2011-01-21,142.53976082445584,143.0540028212848,142.051320028666,142.60301931298844,5164215.0
2007-09-20,252.93567540415907,258.27496840512924,252.7753824321802,257.20056682607856,3274551.0
2009-08-27,229.9451885077556,232.23420890114116,229.51643157906827,231.86792905771532,4774412.0
2024-12-03,-284.28495278803786,-279.2773054618429,-285.2598060760777,-279.4994472232733,908024.0
2004-04-02,111.52311173814766,112.11554312932225,109.07680183999662,110.3559153214717,3810906.0
2012-02-16,108.90864434012136,112.00569303534459,108.35511609854672,111.44198306726983,3209838.0
2001-09-12,128.66981688898247,131.17343734322887,128.61997113954948,130.7746577407323,3669022.0
2021-07-02,-242.59099344698888,-242.41675302212343,-245.54611696473984,-245.24856399507172,1199566.0
2017-07-31,-105.8940653610808,-101.44289668982724,-107.02515872349136,-103.38151811138833,3082580.0
2023-03-10,-242.50249267686587,-239.12661468306527,-243.75520913469742,-239.57528053367605,5356055.0
2006-01-18,217.58637906065374,222.44550600667057,217.19178022566513,220.4199009598868,4138653.0
2019-11-14,-109.5805234596151,-105.11434409779653,-109.60743167968748,-105.36003467406474,828552.0
2021-06-25,-245.5090932418038,-241.50186356249657,-245.65434153978524,-243.12464897393852,2587289.0
2018-08-20,-135.59033014862698,-135.46643989412473,-136.8973110977809,-135.73729384052152,1658323.0
2010-02-18,163.53503617285816,163.76210603939404,162.48937458796442,163.40153101073588,4688144.0
2010-08-11,163.6808150715175,169.48213990505445,163.57484211957558,168.2145311931926,3912938.0
2011-06-03,161.04671666102774,164.85174816859524,159.7807644918154,163.19593009780152,1625787.0
2024-03-01,-253.04633304025705,-249.80419399833193,-255.37483177847213,-250.77297161264283,2415037.0
2015-07-14,-41.34981437571168,-37.19863195446694,-42.90848722438633,-38.38074128166414,1701160.0
2014-10-27,8.782218293765808,9.379867750338331,8.41794799736321,8.983273944449355,1317653.0
2009-11-06,201.57593174946666,203.6147363207581,199.99195049824647,200.41583424531498,4991585.0
2017-05-25,-103.8874346312159,-103.86944336976498,-111.00877121990534,-109.49311467900797,8683644.0
2012-04-20,105.61073285727831,107.32017252511925,103.53224573565768,105.08801077726703,5040898.0
2021-09-16,-256.743801814186,-255.74319832175792,-260.83475216963575,-259.9191691440169,3660440.0
2008-07-17,263.8336589721218,266.74272611507047,262.9462666512406,266.27003593424024,5693992.0
2003-12-08,92.71065588391853,96.70984269806803,91.88015150477071,95.00691891899055,4741011.0
2005-06-24,132.54923166423592,135.67113306573717,131.74356220988975,133.89811625627922,1406611.0
2017-07-17,-90.9762909112857,-87.36365578899492,-91.4476825624925,-88.84713371513186,3259051.0
2018-03-27,-140.9220735601473,-140.65459817365314,-141.0159083267005,-141.0157604053041,4436073.0
2007-06-13,275.5097024886769,275.9858925792337,271.1877934190892,272.22006671015356,5396845.0
2021-10-25,-252.10664013965,-246.8228921049084,-252.62079226757314,-248.16290768829265,2049549.0
2019-11-01,,,,,
2009-11-20,193.03749481496013,194.73012943318437,192.35423880773698,193.4401786114498,4562657.0
2005-12-30,210.42345614984688,211.17016273479544,208.70022305189846,209.6239090225588,3711088.0
2013-01-25,105.57481700194394,107.80230335288829,105.06805695931901,106.83681537263308,994153.0
2006-01-27,220.25747884435233,220.72188413755748,217.32458083260482,217.84232432024922,5380288.0
2014-11-12,-4.944056416966146,-3.057112058965359,-4.980543790532032,-3.278639031928376,4627405.0
2006-01-04,210.73154541821503,213.77722911510983,210.39255082990087,212.76490011708216,5705825.0
2021-07-01,-244.53347497547387,-241.62016419170706,-246.14700906408532,-242.39785061069196,3812237.0
2014-05-28,30.86801186340212,31.873519135262683,29.041182952514326,29.629658476242124,1910753.0
2014-09-09,-1.7269104009558776,-1.324427085303542,-5.492654311485624,-3.507505620845541,5869917.0
2024-06-14,-272.99103924594,-271.6657251602123,-273.9152005085038,-273.8993475826238,5443178.0
2002-02-08,110.96556099141215,112.30627684838265,109.36365596922688,112.2772055499176,4759917.0
2005-12-05,202.0972683788156,205.13756515085748,201.8449589260681,204.6292893206828,2534935.0
2024-12-19,-284.1847932500396,-282.4463017847162,-284.81983545262096,-284.17200098004787,2554055.0
2022-09-06,-265.84530694751845,-264.74278608803786,-267.03276957895105,-266.1974791433521,4360235.0
2023-07-20,-252.53750301871239,-251.22168286810663,-253.75491362141045,-251.32420040151771,5281602.0
2013-01-15,105.01240497561228,106.74269203859102,102.76469668446593,104.2557709124747,5850771.0
2023-08-10,-257.664179630488,-252.0999116726301,-258.76401099462146,-252.83037827255245,3479182.0
2016-06-09,-37.94119959797773,-37.926058065920245,-39.61991939302139,-39.55286050353823,5290186.0
2008-05-20,274.60416834415776,276.1984961563665,274.33113085014696,275.19415941740334,5873287.0
2014-02-21,29.670255986738344,30.52758158666758,28.278435450899547,29.098570035931203,3145406.0
2006-12-25,240.31356330065844,245.6168899794706,239.44680275184015,245.51889442275882,4911596.0
2022-09-08,-264.84138199212464,-264.4773888752603,-269.0949552639145,-267.4810819013181,1699845.0
2015-04-14,-37.82207022429666,-36.280928574976315,-37.87353771265082,-37.81401397797778,3993884.0
2005-11-03,190.9420147969251,195.81909543880678,190.6897835708266,194.52990031363427,3890700.0
2015-09-11,-26.022257926846436,-21.076992997984423,-27.86235570599071,-21.11791862241342,3124386.0
2004-09-15,114.0661347038381,116.85905631236346,114.04871213503955,114.81344039908777,1067240.0
2020-01-21,-111.6551425251974,-111.57637891559753,-112.80411526398306,-112.02708300288451,3588540.0
2015-10-29,-36.0765025263828,-34.568429239057224,-36.51820575541484,-35.55189483069582,5974518.0
2022-09-16,-272.3124445445929,-270.2745135722238,-274.90477357478306,-273.89171473532514,3932574.0
2007-02-02,242.0837458708648,242.82270730059903,237.2240088007124,237.53085009183584,1606615.0
